Day_of_Week,Accident_Location_A,Accident_Location_A_Chainage_km,Accident_Location_A_Chainage_km_RoadSide,Causes_D,Road_Feature_E,Road_Condition_F,Weather_Conditions_H,Vehicle_Type_Involved_J_V1,Vehicle_Type_Involved_J_V2,Year,Month,Day,Hour
7,2,436.84,1,3,4,1,1,6,5.0,2017.0,7.0,6.0,16
1,1,496.0,2,2,4,1,1,6,5.0,2015.0,9.0,3.0,5
1,2,444.98,1,2,4,1,1,1,5.0,2017.0,2.0,10.0,17
5,2,454.76,2,3,4,1,2,5,5.0,2017.0,7.0,6.0,0
6,1,502.6,1,2,4,1,10,5,5.0,2015.0,9.0,5.0,22
2,2,229.0,2,3,4,2,3,1,1.0,2015.0,12.0,5.0,2
6,2,520.7,1,3,4,1,1,1,4.0,2017.0,5.0,8.0,9
2,1,498.5,2,2,4,1,1,11,5.0,2017.0,7.0,6.0,10
4,2,228.6,2,3,4,1,1,6,5.0,2017.0,7.0,6.0,7
1,2,473.4,1,3,4,1,4,5,5.0,2016.0,5.0,9.0,22
1,2,454.52,1,3,4,1,1,1,5.0,2016.0,11.0,1.0,7
5,2,178.5,2,2,4,1,2,15,5.0,2017.0,7.0,6.0,23
6,1,493.3,2,3,4,1,1,11,5.0,2016.0,8.0,10.0,19
2,2,424.38,2,3,4,1,1,6,5.0,2015.0,11.0,8.0,20
2,2,418.7,2,2,4,1,1,6,5.0,2016.0,9.0,2.0,14
6,2,232.3,2,4,4,1,2,9,11.0,2017.0,7.0,6.0,12
4,2,169.25,2,4,4,1,1,1,5.0,2017.0,7.0,6.0,9
7,2,55.63,2,2,4,1,1,1,11.0,2017.0,7.0,6.0,3
2,2,134.1,2,2,4,1,1,1,5.0,2023.0,6.0,2.0,23
6,1,490.05,1,2,4,1,1,1,5.0,2015.0,8.0,8.0,14
5,2,509.5,1,3,4,1,1,5,5.0,2015.0,11.0,12.0,4
3,2,451.84,1,2,4,1,3,1,5.0,2017.0,7.0,6.0,2
4,2,416.24,2,2,4,1,1,5,5.0,2017.0,7.0,6.0,7
7,2,209.0,2,3,4,1,2,5,5.0,2017.0,7.0,6.0,9
2,2,193.6,1,2,4,1,2,5,1.0,2017.0,7.0,6.0,20
5,2,209.5,1,2,4,1,2,15,5.0,2018.0,2.0,3.0,23
4,2,200.0,1,2,2,5,2,1,1.0,2017.0,7.0,6.0,11
5,2,482.15,2,3,4,1,1,6,5.0,2017.0,7.0,6.0,15
7,2,65.7,1,2,4,1,1,5,5.0,2022.0,10.0,9.0,16
7,2,470.32,1,3,4,1,1,6,5.0,2017.0,7.0,6.0,21
2,2,469.25,2,2,4,1,2,11,6.0,2017.0,7.0,6.0,18
5,2,507.2,2,3,4,1,1,5,5.0,2017.0,7.0,6.0,22
7,2,30.9,1,3,4,1,1,5,5.0,2017.0,7.0,6.0,5
7,2,510.3,2,3,4,1,1,5,5.0,2017.0,7.0,6.0,0
1,2,464.3,1,1,4,1,1,5,5.0,2017.0,7.0,6.0,22
3,2,41.02,1,2,4,1,1,6,1.0,2017.0,7.0,6.0,16
5,2,495.7,2,3,4,1,1,11,5.0,2017.0,7.0,6.0,10
6,2,450.18,1,1,4,1,1,5,5.0,2017.0,7.0,6.0,5
6,2,230.4,1,1,4,2,10,6,5.0,2017.0,7.0,6.0,12
2,2,494.5,2,3,4,1,1,5,5.0,2017.0,7.0,6.0,15
5,2,428.24,1,3,4,1,1,6,5.0,2017.0,7.0,6.0,19
4,2,178.7,2,4,4,4,2,9,14.0,2017.0,7.0,6.0,12
4,1,497.3,2,2,4,1,1,9,5.0,2016.0,7.0,1.0,17
7,2,197.6,2,3,4,3,4,5,1.0,2017.0,7.0,6.0,14
3,2,462.52,1,2,4,1,3,5,5.0,2017.0,7.0,6.0,4
4,1,496.7,1,3,4,1,1,5,5.0,2015.0,2.0,7.0,10
2,2,512.95,2,3,4,1,1,5,5.0,2017.0,7.0,6.0,10
3,2,452.0,1,3,4,1,3,1,5.0,2017.0,7.0,6.0,15
7,1,496.6,1,3,4,1,1,8,5.0,2015.0,11.0,10.0,23
6,2,218.6,2,2,4,3,3,5,5.0,2017.0,7.0,6.0,5
5,1,494.7,2,2,4,1,1,7,5.0,2015.0,5.0,6.0,2
7,2,489.3,2,3,4,1,1,6,5.0,2017.0,7.0,6.0,16
4,2,166.6,2,2,4,1,1,6,5.0,2017.0,7.0,6.0,8
2,2,486.3,1,2,4,1,1,11,5.0,2015.0,3.0,3.0,1
4,1,501.15,1,2,4,1,1,6,5.0,2017.0,7.0,6.0,19
2,2,428.18,1,2,4,1,1,11,9.0,2017.0,9.0,5.0,1
4,2,41.77,1,2,4,1,1,14,5.0,2017.0,7.0,6.0,4
7,2,279.0,1,3,4,1,1,10,5.0,2017.0,7.0,6.0,3
1,2,428.2,2,2,4,1,10,6,5.0,2015.0,4.0,5.0,13
6,2,190.2,2,1,2,1,1,5,5.0,2017.0,7.0,6.0,19
7,2,56.64,2,2,4,1,1,10,5.0,2022.0,1.0,10.0,1
7,2,217.5,1,3,4,1,1,6,5.0,2018.0,8.0,4.0,0
2,2,520.2,1,4,4,1,1,3,5.0,2017.0,7.0,6.0,17
3,2,199.8,2,3,2,4,1,6,5.0,2017.0,7.0,6.0,7
4,2,223.5,2,4,4,1,1,1,5.0,2022.0,8.0,6.0,15
3,2,187.1,1,4,1,1,9,9,5.0,2017.0,7.0,6.0,11
1,1,494.35,2,1,4,1,1,9,5.0,2017.0,7.0,6.0,12
6,2,479.6,2,3,4,1,1,5,5.0,2015.0,3.0,10.0,0
5,2,465.5,2,2,4,1,1,6,5.0,2022.0,7.0,7.0,20
1,2,473.4,1,3,4,1,4,5,5.0,2016.0,5.0,9.0,22
1,2,227.5,2,1,2,2,10,5,5.0,2017.0,7.0,6.0,14
3,2,188.2,2,3,1,4,12,5,5.0,2017.0,7.0,6.0,4
2,1,502.7,2,3,4,1,11,5,5.0,2017.0,10.0,1.0,0
4,2,206.5,2,3,4,1,2,6,5.0,2017.0,7.0,6.0,17
7,2,170.2,2,1,4,2,2,1,5.0,2017.0,5.0,11.0,20
1,2,196.25,1,4,4,1,1,5,5.0,2022.0,10.0,7.0,4
4,2,224.4,1,3,4,1,1,8,5.0,2022.0,8.0,6.0,8
2,2,16.3,2,2,4,1,5,5,5.0,2017.0,7.0,6.0,17
2,2,511.0,1,3,4,1,1,3,5.0,2017.0,7.0,6.0,9
5,2,202.4,1,4,4,1,1,6,5.0,2017.0,7.0,6.0,3
7,2,168.45,2,4,4,1,2,15,5.0,2017.0,7.0,6.0,10
6,2,492.2,2,3,4,1,1,9,5.0,2016.0,6.0,2.0,9
5,2,481.2,2,2,4,1,1,11,6.0,2017.0,7.0,6.0,11
7,2,214.6,1,1,2,4,8,11,5.0,2014.0,9.0,3.0,9
3,2,452.19,1,2,4,1,1,5,1.0,2017.0,7.0,6.0,13
4,2,38.4,1,2,4,1,1,6,5.0,2022.0,1.0,6.0,7
1,2,699.195,1,4,4,1,1,5,5.0,2017.0,7.0,6.0,23
5,2,217.4,1,2,4,1,1,5,5.0,2017.0,7.0,6.0,3
4,2,488.65,1,2,4,1,10,9,5.0,2015.0,11.0,6.0,22
3,2,484.05,2,2,4,1,1,6,5.0,2017.0,2.0,8.0,16
7,1,497.75,1,3,4,1,1,6,5.0,2015.0,8.0,3.0,10
4,2,151.3,1,2,4,2,1,1,5.0,2017.0,7.0,6.0,0
6,2,126.5,2,5,4,1,1,1,5.0,2017.0,7.0,6.0,15
4,2,450.16,1,3,4,1,1,5,5.0,2017.0,7.0,6.0,1
2,2,414.28,1,3,4,1,1,5,5.0,2017.0,7.0,6.0,6
5,2,167.5,1,2,4,1,1,5,5.0,2017.0,7.0,6.0,1
7,2,691.795,1,2,4,1,1,6,5.0,2022.0,4.0,6.0,9
4,2,507.0,1,2,4,1,1,6,5.0,2017.0,7.0,6.0,16
3,2,183.7,2,2,4,3,2,6,7.0,2017.0,7.0,6.0,18
2,2,241.8,1,2,2,1,1,6,5.0,2017.0,3.0,1.0,13
1,2,506.8,2,3,4,1,1,5,6.0,2017.0,10.0,4.0,13
2,2,456.7,1,3,4,1,1,5,5.0,2017.0,7.0,6.0,9
5,2,504.1,1,3,4,1,1,6,5.0,2017.0,7.0,6.0,18
5,2,208.5,1,4,4,2,4,6,5.0,2017.0,7.0,6.0,16
6,2,230.0,1,4,4,1,1,1,5.0,2017.0,7.0,6.0,10
1,2,50.3,2,2,4,1,1,1,14.0,2023.0,9.0,7.0,14
6,2,429.8,1,2,4,1,1,6,5.0,2017.0,7.0,6.0,23
1,2,31.0,2,2,4,1,1,6,5.0,2023.0,9.0,4.0,9
5,2,211.2,2,4,4,1,2,1,5.0,2018.0,6.0,4.0,21
1,2,424.6,1,1,4,1,1,5,5.0,2017.0,7.0,6.0,2
1,2,478.95,2,2,4,1,3,1,5.0,2017.0,7.0,6.0,4
7,2,210.4,2,4,4,3,3,5,5.0,2014.0,11.0,5.0,22
7,2,235.5,2,2,2,2,2,11,5.0,2017.0,7.0,5.0,22
7,2,445.76,2,3,4,1,1,1,5.0,2017.0,5.0,2.0,1
4,2,187.5,1,4,4,1,1,6,5.0,2018.0,1.0,3.0,11
3,2,500.1,1,2,4,1,1,5,5.0,2017.0,7.0,6.0,4
5,2,508.3,1,2,4,1,1,5,6.0,2016.0,4.0,11.0,10
5,2,487.15,1,3,4,1,3,5,6.0,2017.0,7.0,4.0,8
1,2,454.85,1,2,4,1,1,6,5.0,2017.0,7.0,6.0,15
7,2,510.0,1,2,4,1,1,5,5.0,2017.0,4.0,6.0,4
1,2,412.32,2,3,4,1,1,5,5.0,2017.0,7.0,6.0,5
7,2,232.2,1,3,4,1,2,7,5.0,2017.0,7.0,6.0,7
4,2,91.63,1,2,4,1,5,6,5.0,2022.0,3.0,8.0,10
7,2,252.05,2,2,4,1,1,1,5.0,2017.0,7.0,6.0,4
2,2,239.6,1,3,4,3,2,6,5.0,2015.0,12.0,5.0,18
4,2,9.8,1,2,4,1,1,11,9.0,2023.0,12.0,7.0,21
7,2,429.94,1,2,4,1,1,6,5.0,2016.0,5.0,6.0,1
5,2,320.58,2,2,4,1,1,6,5.0,2022.0,11.0,8.0,16
2,2,436.7,2,3,4,1,1,5,5.0,2017.0,3.0,10.0,21
6,2,20.7,2,3,4,1,1,1,5.0,2017.0,7.0,6.0,13
7,2,216.4,2,4,4,2,2,5,5.0,2017.0,3.0,9.0,6
3,1,495.1,2,2,4,1,1,6,5.0,2017.0,7.0,6.0,8
3,2,422.46,2,2,4,1,10,9,5.0,2015.0,10.0,6.0,20
6,1,484.75,1,3,4,1,1,9,5.0,2017.0,7.0,6.0,12
6,2,454.25,2,2,4,1,1,5,5.0,2016.0,7.0,5.0,12
5,2,239.9,1,3,4,2,2,6,5.0,2017.0,10.0,11.0,16
3,2,478.3,2,2,4,1,1,6,5.0,2017.0,4.0,1.0,20
3,2,411.7,1,3,4,1,1,1,5.0,2016.0,12.0,10.0,4
4,1,503.4,2,3,4,1,1,5,5.0,2017.0,7.0,6.0,23
1,2,434.28,1,3,4,1,1,4,5.0,2017.0,7.0,6.0,18
6,2,283.0,1,2,4,1,1,5,5.0,2022.0,3.0,6.0,5
2,2,508.65,2,3,4,1,1,6,5.0,2015.0,7.0,4.0,11
1,2,234.7,2,2,4,1,1,5,5.0,2017.0,7.0,6.0,3
7,1,493.65,2,3,4,1,1,7,5.0,2017.0,7.0,6.0,16
2,2,157.1,2,2,4,3,2,11,9.0,2017.0,7.0,6.0,1
5,2,112.7,2,5,4,1,1,14,15.0,2023.0,9.0,2.0,6
2,2,180.5,2,4,2,3,3,1,5.0,2017.0,7.0,6.0,19
2,2,203.6,2,2,2,1,4,5,1.0,2017.0,7.0,6.0,9
3,2,237.55,1,2,4,1,1,5,5.0,2017.0,7.0,6.0,3
6,2,402.1,1,3,4,1,1,5,5.0,2016.0,1.0,10.0,6
5,2,232.2,1,2,4,1,1,6,5.0,2017.0,7.0,6.0,11
7,2,11.0,1,2,4,1,1,5,5.0,2022.0,11.0,6.0,15
6,2,228.6,1,4,4,1,2,1,5.0,2017.0,7.0,10.0,19
3,2,25.29,2,2,4,1,1,6,5.0,2017.0,7.0,6.0,15
4,1,495.7,1,2,4,1,1,5,5.0,2017.0,7.0,6.0,1
6,2,171.65,2,2,4,1,1,1,5.0,2017.0,7.0,6.0,10
6,2,174.75,2,2,4,1,1,6,5.0,2017.0,7.0,6.0,17
1,1,495.7,1,3,4,1,1,6,5.0,2017.0,7.0,6.0,12
5,2,18.895,2,2,4,1,1,1,5.0,2022.0,1.0,9.0,7
6,2,177.05,1,4,2,1,1,5,5.0,2018.0,7.0,4.0,10
3,2,155.4,1,2,2,1,10,10,1.0,2013.0,6.0,11.0,8
2,1,499.25,2,2,4,1,1,6,5.0,2015.0,8.0,9.0,18
7,1,499.35,1,2,4,1,2,6,5.0,2017.0,1.0,1.0,21
6,2,210.2,2,4,2,2,12,5,5.0,2014.0,4.0,1.0,4
3,2,510.85,1,2,4,1,4,5,11.0,2017.0,7.0,6.0,19
3,2,471.4,1,2,4,1,1,5,6.0,2017.0,10.0,5.0,7
5,2,237.4,2,2,4,1,1,1,5.0,2017.0,7.0,6.0,7
1,2,486.75,1,3,4,1,1,5,5.0,2017.0,7.0,6.0,8
1,2,189.8,2,1,4,3,1,6,5.0,2017.0,7.0,6.0,8
7,2,514.0,1,3,4,1,1,5,6.0,2017.0,7.0,6.0,8
6,2,430.0,2,3,4,1,1,6,5.0,2017.0,7.0,6.0,21
4,2,204.0,2,4,2,1,9,6,6.0,2013.0,10.0,10.0,17
6,1,495.35,1,2,4,1,1,5,5.0,2017.0,7.0,6.0,17
6,2,112.67,2,2,4,1,1,5,5.0,2017.0,7.0,6.0,14
5,2,457.94,1,2,4,1,1,5,5.0,2017.0,11.0,8.0,5
7,2,400.5,2,3,4,1,1,6,5.0,2016.0,10.0,1.0,11
1,2,152.1,1,2,4,2,2,6,5.0,2017.0,7.0,6.0,21
4,2,16.7,1,1,4,1,5,5,5.0,2017.0,7.0,6.0,7
5,2,177.4,1,2,4,1,2,5,13.0,2017.0,7.0,6.0,20
5,1,496.7,1,2,4,1,1,3,5.0,2017.0,7.0,6.0,5
4,2,237.8,2,2,2,2,4,1,5.0,2013.0,3.0,10.0,15
3,2,132.9,2,2,4,1,1,6,6.0,2017.0,7.0,6.0,20
4,2,38.75,1,1,4,1,1,6,5.0,2017.0,7.0,6.0,12
2,2,280.0,2,2,4,1,1,8,5.0,2017.0,7.0,6.0,14
1,2,456.92,1,3,4,1,1,7,5.0,2016.0,11.0,1.0,11
6,2,184.75,2,1,2,1,10,1,5.0,2017.0,7.0,6.0,13
1,2,248.1,2,3,4,1,1,11,5.0,2017.0,7.0,6.0,7
7,2,512.3,1,3,4,1,1,5,1.0,2017.0,7.0,6.0,16
3,2,211.4,2,2,4,2,2,5,5.0,2017.0,6.0,12.0,13
6,2,483.0,1,2,4,1,1,6,5.0,2015.0,11.0,4.0,4
2,2,174.4,1,2,4,5,1,1,5.0,2015.0,7.0,4.0,20
2,1,475.8,2,3,4,1,1,1,5.0,2017.0,7.0,6.0,13
3,1,491.9,1,5,4,1,1,6,5.0,2017.0,6.0,9.0,22
5,2,492.55,2,2,4,1,1,6,5.0,2017.0,7.0,6.0,0
5,2,488.0,2,3,4,1,1,8,5.0,2017.0,7.0,6.0,14
6,1,497.2,1,3,4,1,11,5,6.0,2017.0,7.0,6.0,17
1,2,216.8,2,2,4,2,2,1,6.0,2015.0,4.0,5.0,14
7,2,418.86,2,2,4,1,1,5,5.0,2017.0,10.0,9.0,5
4,2,464.4,1,3,4,1,4,5,5.0,2016.0,8.0,9.0,23
5,2,180.6,1,2,4,1,1,1,5.0,2017.0,3.0,11.0,0
7,2,222.6,2,3,4,2,2,11,6.0,2015.0,10.0,5.0,23
5,2,10.78,1,2,4,1,1,14,14.0,2017.0,7.0,6.0,1
3,2,467.0,1,3,4,1,1,5,5.0,2016.0,6.0,7.0,23
1,2,190.2,2,2,2,1,4,1,8.0,2017.0,7.0,6.0,1
2,2,205.5,2,2,4,1,1,1,5.0,2017.0,7.0,6.0,21
4,2,173.1,2,2,2,1,9,1,6.0,2014.0,1.0,5.0,6
3,2,428.99,2,5,4,1,1,5,1.0,2017.0,7.0,6.0,17
4,2,188.0,2,2,2,1,10,1,5.0,2017.0,7.0,6.0,17
2,2,230.6,2,2,2,1,9,6,5.0,2017.0,7.0,6.0,6
6,2,151.4,2,3,2,2,1,1,5.0,2017.0,6.0,5.0,17
6,2,497.85,2,3,4,1,1,5,5.0,2016.0,2.0,7.0,6
4,2,122.9,1,2,4,1,1,6,5.0,2022.0,7.0,12.0,15
7,2,214.8,1,2,2,4,9,5,6.0,2014.0,4.0,5.0,10
1,2,131.9,2,5,4,1,1,1,14.0,2017.0,7.0,6.0,3
1,2,238.8,2,2,2,4,2,6,5.0,2017.0,7.0,6.0,12
6,2,19.75,1,4,4,1,1,6,11.0,2017.0,7.0,6.0,20
3,2,179.9,1,4,4,1,1,1,5.0,2017.0,7.0,6.0,19
1,2,477.76,1,3,4,1,11,5,5.0,2017.0,2.0,1.0,5
5,2,229.6,2,1,4,4,9,6,5.0,2017.0,7.0,6.0,1
5,2,222.0,2,4,4,2,1,11,1.0,2017.0,7.0,6.0,1
5,2,485.1,2,2,4,1,1,5,5.0,2017.0,8.0,9.0,14
2,2,418.2,1,3,4,1,1,5,5.0,2015.0,3.0,3.0,5
3,2,506.15,2,2,4,1,2,5,5.0,2017.0,7.0,6.0,7
7,1,497.45,1,3,4,1,1,6,5.0,2017.0,7.0,6.0,17
3,2,652.845,1,3,4,1,1,6,5.0,2017.0,7.0,6.0,14
5,2,209.5,2,2,4,8,3,7,5.0,2015.0,6.0,3.0,2
5,2,219.9,2,3,4,1,1,1,5.0,2017.0,11.0,8.0,11
5,2,435.28,2,2,4,1,1,6,5.0,2017.0,8.0,9.0,23
2,2,176.2,1,3,4,1,3,1,5.0,2017.0,12.0,12.0,2
6,2,504.0,2,3,4,1,1,5,5.0,2017.0,7.0,6.0,9
3,2,225.2,1,2,2,5,9,1,5.0,2014.0,8.0,1.0,3
1,2,230.2,2,2,4,1,1,6,5.0,2018.0,9.0,4.0,11
4,2,242.0,2,3,4,1,2,6,5.0,2017.0,7.0,6.0,23
6,2,430.1,2,1,4,1,1,9,5.0,2016.0,1.0,10.0,21
1,2,199.5,2,2,4,1,2,1,5.0,2017.0,7.0,6.0,15
2,1,494.8,2,2,4,1,4,6,5.0,2017.0,4.0,7.0,16
4,1,491.6,2,3,4,1,1,5,5.0,2017.0,7.0,6.0,19
3,2,143.8,2,2,4,1,1,14,5.0,2022.0,11.0,10.0,1
3,2,179.35,1,4,4,1,2,6,5.0,2017.0,7.0,6.0,12
4,2,242.2,1,2,4,1,1,6,5.0,2017.0,7.0,6.0,17
5,2,220.0,2,3,2,1,9,1,7.0,2017.0,7.0,6.0,12
4,2,195.6,1,2,2,4,9,1,5.0,2017.0,7.0,6.0,8
6,2,464.44,2,2,4,1,4,5,11.0,2017.0,7.0,6.0,2
5,2,185.05,1,3,2,2,2,11,5.0,2017.0,7.0,6.0,11
6,2,465.05,1,3,4,1,1,5,6.0,2017.0,7.0,6.0,9
1,2,34.9,1,3,4,1,1,1,8.0,2023.0,3.0,9.0,11
4,2,161.8,1,3,2,1,2,11,5.0,2017.0,12.0,1.0,21
3,2,236.0,1,2,4,1,1,6,5.0,2017.0,6.0,12.0,11
3,2,168.8,1,2,2,4,8,6,5.0,2014.0,9.0,4.0,9
6,2,223.4,2,2,4,1,1,15,5.0,2018.0,12.0,5.0,3
1,2,19.2,2,1,4,1,1,6,1.0,2017.0,7.0,6.0,19
5,2,27.58,1,2,4,1,5,5,5.0,2017.0,7.0,6.0,12
2,2,489.5,1,2,4,1,10,8,5.0,2015.0,12.0,5.0,6
5,2,425.5,1,3,4,1,1,1,5.0,2017.0,7.0,6.0,9
2,1,497.85,2,2,4,1,1,5,5.0,2017.0,7.0,6.0,23
4,2,198.8,2,3,2,4,3,14,5.0,2017.0,7.0,6.0,0
4,2,346.5,2,2,4,1,1,1,5.0,2017.0,7.0,6.0,16
5,1,497.1,1,3,4,1,1,6,5.0,2017.0,7.0,6.0,23
4,2,224.0,2,3,2,2,1,1,5.0,2017.0,7.0,6.0,19
2,2,437.6,1,2,4,1,1,6,5.0,2017.0,7.0,6.0,23
3,2,422.2,1,2,4,1,1,1,5.0,2017.0,7.0,6.0,7
3,2,177.8,2,2,2,4,8,5,6.0,2017.0,7.0,6.0,15
4,2,168.0,2,2,2,2,1,11,5.0,2017.0,9.0,3.0,5
1,2,123.5,1,2,4,1,1,8,5.0,2022.0,10.0,7.0,10
2,2,19.395,1,2,4,1,1,6,5.0,2017.0,7.0,6.0,13
3,2,229.0,2,4,2,1,1,1,5.0,2017.0,3.0,5.0,23
7,2,226.2,2,2,4,1,1,5,5.0,2017.0,7.0,6.0,5
6,2,250.8,2,2,2,2,2,6,5.0,2017.0,7.0,6.0,6
2,2,191.8,2,3,4,4,2,1,5.0,2017.0,7.0,6.0,19
4,2,487.55,2,3,4,1,1,6,5.0,2017.0,7.0,6.0,19
1,2,50.29,1,2,4,1,1,1,5.0,2022.0,12.0,6.0,16
3,2,241.5,2,2,2,1,2,6,5.0,2017.0,7.0,6.0,18
4,2,406.5,1,2,4,1,3,5,5.0,2017.0,3.0,8.0,22
5,2,418.2,1,3,4,1,1,1,5.0,2015.0,11.0,9.0,23
5,2,454.24,2,3,4,1,1,5,5.0,2016.0,8.0,7.0,13
4,2,447.8,2,1,4,1,1,5,5.0,2016.0,6.0,10.0,14
1,2,152.5,1,3,4,2,2,6,9.0,2015.0,5.0,1.0,19
2,2,410.2,1,3,4,1,1,1,5.0,2017.0,7.0,6.0,6
4,2,468.52,2,3,4,1,1,6,9.0,2015.0,2.0,7.0,8
3,2,241.6,1,3,2,1,1,6,5.0,2017.0,7.0,6.0,19
2,2,431.64,1,2,4,1,1,6,5.0,2015.0,1.0,12.0,23
7,2,491.4,2,3,4,1,10,6,5.0,2015.0,10.0,5.0,22
4,2,164.9,1,2,4,2,1,1,5.0,2017.0,7.0,6.0,1
4,2,495.45,2,2,4,1,1,9,5.0,2017.0,7.0,6.0,0
3,2,208.4,1,3,4,1,2,6,5.0,2017.0,7.0,6.0,13
1,2,4.9,2,3,4,1,1,1,5.0,2017.0,7.0,6.0,23
1,2,420.78,2,3,4,1,3,5,1.0,2015.0,7.0,9.0,5
5,2,21.18,2,2,4,1,1,11,5.0,2017.0,7.0,6.0,11
6,2,462.08,2,3,4,1,2,5,5.0,2017.0,7.0,6.0,7
4,2,408.26,1,3,4,1,1,5,5.0,2016.0,7.0,1.0,13
5,2,499.25,1,2,4,1,1,6,5.0,2017.0,7.0,6.0,18
1,1,499.9,1,2,4,1,1,6,5.0,2017.0,7.0,6.0,8
6,1,497.0,1,2,4,1,1,1,5.0,2017.0,7.0,6.0,8
5,2,521.12,2,4,4,1,1,6,5.0,2017.0,7.0,6.0,8
4,2,446.88,1,2,4,1,1,5,1.0,2017.0,8.0,6.0,23
5,2,152.2,1,3,2,4,12,6,5.0,2017.0,7.0,6.0,1
1,2,167.2,2,2,2,3,3,1,5.0,2017.0,7.0,6.0,21
7,2,139.0,2,5,4,1,1,14,1.0,2023.0,11.0,2.0,12
7,2,185.3,1,4,4,2,1,5,5.0,2015.0,1.0,3.0,19
6,2,33.15,2,2,4,1,1,1,11.0,2017.0,7.0,6.0,3
6,1,428.3,2,2,4,1,1,6,5.0,2017.0,7.0,6.0,16
6,2,225.3,2,2,2,1,2,6,5.0,2017.0,8.0,7.0,13
2,2,221.8,2,3,4,1,3,1,5.0,2017.0,12.0,12.0,2
7,2,210.2,2,1,4,1,3,3,5.0,2017.0,7.0,6.0,3
6,2,469.2,2,3,4,1,1,6,5.0,2017.0,7.0,6.0,8
6,2,223.2,1,3,2,4,9,2,6.0,2017.0,7.0,6.0,12
2,2,116.75,2,2,4,1,1,11,5.0,2022.0,1.0,8.0,9
4,2,129.2,1,3,4,1,1,11,5.0,2017.0,7.0,6.0,3
6,2,710.795,2,2,4,1,1,6,5.0,2022.0,10.0,6.0,11
6,1,494.25,1,2,4,1,1,1,5.0,2017.0,7.0,6.0,20
4,1,493.8,1,2,4,1,1,6,5.0,2017.0,7.0,6.0,3
5,2,201.6,2,3,4,1,1,6,5.0,2022.0,9.0,6.0,18
3,2,196.5,2,2,4,1,1,11,5.0,2017.0,7.0,6.0,2
1,2,228.2,2,2,2,3,10,7,5.0,2013.0,2.0,12.0,12
2,2,213.5,1,4,4,1,1,14,5.0,2017.0,7.0,6.0,3
3,2,190.1,2,2,2,4,2,5,5.0,2017.0,12.0,4.0,1
5,2,37.52,1,4,4,1,1,6,1.0,2023.0,8.0,6.0,19
3,1,499.0,2,2,4,1,1,11,9.0,2017.0,7.0,6.0,19
7,1,494.45,2,3,4,1,1,1,5.0,2015.0,5.0,7.0,15
4,2,667.795,1,2,4,1,1,5,5.0,2017.0,7.0,6.0,8
6,1,499.25,1,2,4,1,1,6,5.0,2017.0,7.0,6.0,15
3,2,188.6,2,2,4,2,2,6,5.0,2017.0,7.0,6.0,23
3,2,504.0,2,2,4,1,1,5,5.0,2017.0,5.0,4.0,9
2,2,475.2,2,2,4,1,1,11,5.0,2016.0,7.0,6.0,0
1,2,417.86,1,3,4,1,1,5,5.0,2015.0,10.0,8.0,0
6,2,493.3,2,3,4,1,10,1,5.0,2017.0,7.0,6.0,5
3,2,430.14,1,2,4,1,2,6,5.0,2017.0,7.0,6.0,10
6,2,102.035,2,2,4,1,1,1,14.0,2022.0,4.0,11.0,15
3,2,228.6,2,2,2,4,1,1,5.0,2017.0,7.0,6.0,17
4,2,408.22,2,2,4,1,4,5,3.0,2016.0,4.0,8.0,5
1,2,190.5,1,1,2,2,10,6,5.0,2017.0,7.0,6.0,15
3,2,173.8,1,2,2,1,2,1,5.0,2017.0,7.0,6.0,14
1,2,178.2,2,3,4,2,1,6,5.0,2017.0,7.0,6.0,0
2,2,471.9,1,3,4,1,1,5,5.0,2017.0,7.0,6.0,17
5,2,204.6,2,3,4,1,1,1,5.0,2017.0,7.0,6.0,11
3,1,500.55,2,3,4,1,1,5,5.0,2015.0,7.0,10.0,14
5,2,196.9,1,2,4,4,1,1,5.0,2017.0,7.0,6.0,19
7,2,152.5,1,3,4,3,4,1,1.0,2017.0,7.0,6.0,8
5,2,70.0,2,2,4,1,1,5,5.0,2017.0,7.0,6.0,5
5,2,425.26,1,2,4,1,1,6,5.0,2017.0,7.0,6.0,21
2,2,477.65,1,4,4,1,4,1,5.0,2017.0,7.0,6.0,15
7,2,205.8,2,2,2,2,10,1,5.0,2017.0,9.0,4.0,13
4,2,169.1,1,1,2,4,10,14,5.0,2017.0,11.0,5.0,12
6,2,202.7,2,2,4,3,2,5,5.0,2017.0,7.0,6.0,22
2,2,183.75,1,3,2,1,2,1,5.0,2017.0,5.0,12.0,17
2,2,504.0,2,3,4,1,1,5,5.0,2017.0,7.0,6.0,5
7,1,456.2,2,2,4,1,1,1,6.0,2015.0,11.0,1.0,17
6,2,44.2,1,1,4,1,1,6,5.0,2017.0,7.0,6.0,19
6,2,228.6,1,4,4,1,2,1,5.0,2017.0,5.0,8.0,23
2,2,217.0,1,4,2,3,3,11,6.0,2017.0,7.0,6.0,8
3,2,178.9,2,2,4,1,2,6,5.0,2017.0,7.0,6.0,11
6,2,152.4,1,2,4,2,1,1,6.0,2017.0,7.0,6.0,20
5,2,207.8,2,2,4,3,1,5,5.0,2015.0,3.0,4.0,6
4,2,178.4,2,2,2,1,10,5,8.0,2013.0,3.0,10.0,7
6,2,420.32,1,2,4,1,1,5,6.0,2017.0,7.0,6.0,10
